price,brand,model,year,title_status,mileage,color,state
41000,ford,expedition,2019,clean vehicle,47496,black,florida
27999,ford,doors,2016,clean vehicle,10700,gray,massachusetts
42000,ford,expedition,2019,clean vehicle,39604,black,florida
8000,ford,cutaway,2013,salvage insurance,250831,color:,new jersey
29795,ford,doors,2016,clean vehicle,7275,triple yellow tri-coat,connecticut
24700,ford,edge,2019,clean vehicle,8806,black,florida
13995,ford,doors,2016,clean vehicle,105115,gray,new jersey
2900,ford,door,2015,clean vehicle,57340,silver,florida
35400,ford,max,2019,clean vehicle,36167,white,florida
24549,ford,doors,2016,clean vehicle,44941,shadow black,new york
8900,ford,door,2014,clean vehicle,53102,silver,florida
15800,ford,escape,2019,clean vehicle,26637,black,florida
18500,ford,doors,2016,clean vehicle,45814,black,new york
32000,ford,f-150,2019,clean vehicle,17310,red,minnesota
28300,ford,explorer,2019,clean vehicle,24116,gray,florida
10500,ford,d,2019,salvage insurance,14128,blue,florida
24970,ford,doors,2016,clean vehicle,49882,green,new york
13800,ford,fusion,2019,clean vehicle,38964,blue,minnesota
2580,ford,door,2012,clean vehicle,102705,white,florida
59975,ford,f-150,2019,clean vehicle,71,white,florida
2500,ford,door,2012,salvage insurance,98620,white,indiana
28990,ford,doors,2016,clean vehicle,15825,triple yellow tri-coat,massachusetts
50000,ford,max,2019,clean vehicle,29499,blue,minnesota
33800,ford,door,2014,clean vehicle,100255,white,kentucky
59975,ford,f-150,2019,clean vehicle,174,black,florida
2500,ford,door,2013,salvage insurance,167552,gray,minnesota
46999,ford,doors,2016,clean vehicle,16956,magnetic metallic,new jersey
16700,ford,fusion,2019,clean vehicle,36896,black,minnesota
34700,ford,door,2013,clean vehicle,77281,white,kentucky
28900,ford,f-150,2019,clean vehicle,24795,black,florida
30800,ford,doors,2016,clean vehicle,16771,ruby red metallic tinted clearcoat,new jersey
27100,ford,f-150,2019,clean vehicle,28692,silver,minnesota
13388,ford,door,2012,clean vehicle,113821,black,louisiana
26000,ford,f-150,2019,clean vehicle,19793,blue,florida
17900,ford,doors,2016,clean vehicle,27940,shadow black,massachusetts
23400,ford,flex,2019,clean vehicle,24987,black,minnesota
29800,ford,mustang,2016,clean vehicle,18367,blue,illinois
23700,ford,flex,2019,clean vehicle,14109,gray,florida
1725,ford,door,2012,salvage insurance,158781,black,illinois
33995,ford,doors,2016,clean vehicle,27369,black,new jersey
23500,ford,flex,2019,clean vehicle,30208,white,minnesota
32500,ford,explorer,2019,clean vehicle,24024,black,florida
2500,ford,door,2016,salvage insurance,64999,blue,mississippi
39000,ford,f-150,2019,clean vehicle,8404,black,minnesota
11000,ford,focus,2018,clean vehicle,8884,gray,massachusetts
32500,ford,explorer,2019,clean vehicle,24126,black,florida
800,ford,door,2012,salvage insurance,129659,black,mississippi
26900,ford,f-150,2019,clean vehicle,31713,black,minnesota
11200,ford,edge,2016,clean vehicle,109996,gray,new york
21000,ford,doors,2018,clean vehicle,6821,red,new york
32000,ford,f-150,2019,clean vehicle,17867,red,minnesota
7300,ford,door,2016,clean vehicle,110253,black,connecticut
12800,ford,escape,2018,clean vehicle,39364,black,missouri
24190,ford,doors,2018,clean vehicle,4018,blue,massachusetts
29100,ford,f-150,2019,clean vehicle,21054,red,minnesota
29000,ford,door,2017,clean vehicle,48309,red,massachusetts
17300,ford,door,2016,clean vehicle,68666,black,new york
19888,ford,doors,2018,clean vehicle,34071,ingot silver metallic,new jersey
31000,ford,f-150,2019,clean vehicle,13600,white,minnesota
37200,ford,door,2017,clean vehicle,44956,black,massachusetts
8600,ford,door,2016,clean vehicle,72607,silver,new jersey
24857,ford,doors,2018,clean vehicle,33815,shadow black,massachusetts
23500,ford,flex,2019,clean vehicle,31491,gray,minnesota
26100,ford,f-150,2018,clean vehicle,32149,white,mississippi
10800,ford,hybrid,2016,clean vehicle,26654,blue,new york
20995,ford,doors,2018,clean vehicle,36637,white,new york
29300,ford,f-150,2019,clean vehicle,17000,white,minnesota
33100,ford,f-150,2018,clean vehicle,15960,gray,mississippi
13800,ford,door,2016,clean vehicle,40774,gray,new jersey
19498,ford,doors,2018,clean vehicle,40338,black,new york
14900,ford,fusion,2019,clean vehicle,40505,gray,minnesota
8700,ford,door,2016,clean vehicle,30735,black,massachusetts
20600,ford,mustang,2019,clean vehicle,33965,gray,florida
5000,ford,door,2018,salvage insurance,7339,white,oklahoma
19995,ford,doors,2018,clean vehicle,42470,white,new york
14900,ford,fusion,2019,clean vehicle,40670,silver,minnesota
19500,ford,door,2016,clean vehicle,41233,black,massachusetts
24500,ford,wagon,2019,clean vehicle,13162,white,florida
15000,ford,fusion,2018,clean vehicle,38744,white,california
26985,ford,doors,2018,clean vehicle,14023,black,new york
31000,ford,f-150,2019,clean vehicle,9741,white,minnesota
24300,ford,explorer,2017,clean vehicle,31017,silver,mississippi
16800,ford,fusion,2019,clean vehicle,37786,gray,florida
17200,ford,mustang,2018,clean vehicle,32415,white,california
34995,ford,doors,2018,clean vehicle,10421,ruby red,new york
24300,ford,wagon,2019,clean vehicle,29305,white,minnesota
26400,ford,explorer,2017,clean vehicle,51309,white,mississippi
16800,ford,fusion,2019,clean vehicle,38001,black,florida
15500,ford,escape,2018,clean vehicle,18849,black,california
19440,ford,doors,2018,clean vehicle,43269,silver,new york
16700,ford,fusion,2019,clean vehicle,36989,silver,minnesota
29000,ford,door,2017,clean vehicle,29320,blue,alabama
16100,ford,hybrid,2019,clean vehicle,34244,white,florida
17200,ford,mustang,2018,clean vehicle,32938,white,california
20950,ford,doors,2018,clean vehicle,40793,black,new hampshire
46200,ford,door,2017,clean vehicle,94741,no_color,alabama
29400,ford,mustang,2019,clean vehicle,25011,white,florida
2825,ford,door,2014,salvage insurance,363810,white,montana
32999,ford,doors,2018,clean vehicle,6881,shadow black,new jersey
6600,ford,door,2014,clean vehicle,80423,orange,new jersey
50200,ford,door,2017,clean vehicle,92405,white,alabama
28300,ford,ranger,2019,clean vehicle,15436,white,florida
12000,ford,door,2017,salvage insurance,104665,white,california
32999,ford,doors,2018,clean vehicle,16194,royal crimson metallic tinted clearcoat,new jersey
12600,ford,door,2014,clean vehicle,48188,black,new jersey
5200,ford,focus,2017,clean vehicle,65164,red,alabama
20500,ford,mustang,2019,clean vehicle,35930,black,florida
1200,ford,door,2012,salvage insurance,167376,red,virginia
35999,ford,doors,2018,clean vehicle,13674,kona blue metallic,new jersey
41000,ford,srw,2019,clean vehicle,9235,silver,minnesota
33100,ford,door,2017,clean vehicle,103002,red,mississippi
23500,ford,ranger,2019,clean vehicle,12836,blue,florida
18799,ford,doors,2015,clean vehicle,137728,red,connecticut
33999,ford,doors,2018,clean vehicle,6921,magnetic metallic,new jersey
35000,ford,srw,2019,clean vehicle,14359,white,minnesota
26100,ford,wagon,2017,clean vehicle,58118,white,mississippi
15400,ford,fusion,2019,clean vehicle,31124,white,florida
25998,ford,doors,2015,clean vehicle,25734,color:,new york
31831,ford,doors,2018,clean vehicle,14059,black,new jersey
40400,ford,srw,2019,clean vehicle,13472,black,minnesota
15400,ford,door,2013,clean vehicle,123983,silver,connecticut
13500,ford,hybrid,2019,clean vehicle,35023,gray,florida
25995,ford,doors,2015,clean vehicle,39509,white,new hampshire
27990,ford,doors,2018,clean vehicle,4512,ingot silver metallic,new york
23985,ford,doors,2015,clean vehicle,51884,white,new jersey
27995,ford,doors,2018,clean vehicle,4181,gray,pennsylvania
13995,ford,doors,2015,clean vehicle,56703,oxford white,new york
29988,ford,doors,2018,clean vehicle,4712,ingot silver metallic,pennsylvania
12995,ford,doors,2015,clean vehicle,102800,blue,new jersey
21687,ford,doors,2018,clean vehicle,7109,lightning blue,pennsylvania
25200,ford,door,2016,clean vehicle,100943,white,alabama
29590,ford,doors,2015,clean vehicle,3915,green,new york
28999,ford,doors,2018,clean vehicle,15550,ingot silver,pennsylvania
13942,ford,doors,2015,clean vehicle,62542,magnetic metallic,new jersey
15300,ford,taurus,2018,clean vehicle,38370,silver,utah
35400,ford,ranger,2020,clean vehicle,671,blue,ohio
32700,ford,door,2016,clean vehicle,61477,silver,alabama
13995,ford,doors,2015,clean vehicle,73891,silver,new york
1850,ford,door,2014,salvage insurance,168805,black,michigan
15800,ford,door,2012,clean vehicle,82564,gold,florida
36000,ford,door,2016,clean vehicle,85649,black,mississippi
15495,ford,doors,2015,clean vehicle,48374,white,new york
21500,ford,door,2012,clean vehicle,11990,red,florida
7200,ford,door,2016,clean vehicle,64111,black,alabama
17589,ford,doors,2015,clean vehicle,28771,red,new jersey
31700,ford,door,2015,clean vehicle,126708,white,alabama
31790,ford,doors,2015,clean vehicle,27165,orange,new york
18100,ford,van,2015,clean vehicle,106546,white,mississippi
14495,ford,doors,2015,clean vehicle,54778,white,new jersey
15000,ford,fusion,2020,clean vehicle,11729,white,illinois
26400,ford,door,2015,clean vehicle,85197,black,mississippi
27990,ford,doors,2015,clean vehicle,19130,red,massachusetts
19700,ford,expedition,2015,clean vehicle,72369,white,mississippi
15300,ford,doors,2015,clean vehicle,59646,silver,massachusetts
22000,ford,door,2014,clean vehicle,68418,black,mississippi
23999,ford,doors,2015,clean vehicle,8400,black,new jersey
16488,ford,doors,2015,clean vehicle,45084,gray,new york
12784,ford,doors,2015,clean vehicle,67037,gray,new jersey
23400,ford,doors,2015,clean vehicle,64135,black,new jersey
9705,ford,door,2017,clean vehicle,72377,black,arkansas
25999,ford,doors,2015,clean vehicle,39367,oxford white,new jersey
34977,ford,doors,2015,clean vehicle,46540,black,pennsylvania
19000,ford,doors,2015,clean vehicle,40677,ingot silver metallic,new jersey
15995,ford,doors,2015,clean vehicle,69438,black,new york
13487,ford,doors,2015,clean vehicle,96246,gray,new york
18707,ford,doors,2015,clean vehicle,69719,white,connecticut
15290,ford,doors,2015,clean vehicle,75933,white platinum tri-coat metallic,new york
15600,ford,doors,2015,clean vehicle,54325,black,new york
47000,ford,expedition,2019,clean vehicle,24902,black,illinois
16080,ford,doors,2015,clean vehicle,31793,blue,connecticut
50000,ford,max,2019,clean vehicle,16505,white,illinois
15268,ford,doors,2015,clean vehicle,74361,black,new york
47500,ford,max,2019,clean vehicle,27868,black,illinois
18497,ford,doors,2015,clean vehicle,34011,black,massachusetts
10000,ford,escape,2019,clean vehicle,19993,silver,illinois
19995,ford,suv,2015,clean vehicle,48115,red,pennsylvania
49000,ford,max,2019,clean vehicle,22543,white,illinois
17150,ford,doors,2015,clean vehicle,67091,black,new jersey
45000,ford,expedition,2019,clean vehicle,28790,black,illinois
14295,ford,doors,2015,clean vehicle,59391,guard,new jersey
49000,ford,max,2019,clean vehicle,18449,black,illinois
16190,ford,doors,2015,clean vehicle,71824,magnetic metallic,new york
49000,ford,expedition,2019,clean vehicle,19304,black,illinois
17899,ford,doors,2015,clean vehicle,39159,magnetic metallic,new york
26000,ford,flex,2019,clean vehicle,18708,black,illinois
14000,ford,doors,2015,clean vehicle,79430,magnetic metallic,new jersey
15500,ford,flex,2019,clean vehicle,12393,gray,illinois
16888,ford,doors,2015,clean vehicle,56329,black,new york
28000,ford,f-150,2019,clean vehicle,12155,silver,illinois
8305,ford,door,2014,clean vehicle,63291,blue,arkansas
21822,ford,doors,2015,clean vehicle,36041,white platinum tri-coat metallic,new jersey
15500,ford,mustang,2019,clean vehicle,25810,red,illinois
12500,ford,door,2015,clean vehicle,130388,blue,arkansas
15995,ford,doors,2015,clean vehicle,23878,blue,new york
16000,ford,transit,2019,clean vehicle,15460,white,illinois
38200,ford,max,2018,clean vehicle,46710,white,north carolina
12995,ford,doors,2015,clean vehicle,65342,black,new york
14488,ford,doors,2015,clean vehicle,64061,tuxedo black metallic,massachusetts
17500,ford,door,2016,clean vehicle,93164,white,florida
21995,ford,doors,2015,clean vehicle,35629,blue,massachusetts
8500,ford,connect,2015,clean vehicle,118483,white,florida
16593,ford,doors,2015,clean vehicle,71573,tuxedo black metallic,massachusetts
13000,ford,door,2017,clean vehicle,33660,black,illinois
14247,ford,doors,2015,clean vehicle,61168,blue,pennsylvania
23500,ford,door,2017,clean vehicle,42241,gray,illinois
16999,ford,doors,2015,clean vehicle,21004,oxford white,pennsylvania
25000,ford,door,2017,clean vehicle,45003,red,illinois
20159,ford,doors,2015,clean vehicle,45278,oxford white,new jersey
31000,ford,door,2017,clean vehicle,1,black,illinois
22500,ford,edge,2018,clean vehicle,24747,gray,colorado
29500,ford,door,2017,clean vehicle,48707,black,illinois
59900,ford,max,2020,clean vehicle,2162,no_color,ohio
24000,ford,f-150,2017,clean vehicle,50874,black,illinois
20500,ford,f-150,2017,clean vehicle,70727,black,illinois
27200,ford,explorer,2019,clean vehicle,29382,gray,north carolina
24900,ford,f-150,2018,clean vehicle,33194,white,virginia
24500,ford,door,2017,clean vehicle,52084,white,illinois
34000,ford,expedition,2018,clean vehicle,51122,black,virginia
28000,ford,door,2017,clean vehicle,40286,white,illinois
27000,ford,f-150,2017,clean vehicle,55420,black,illinois
34000,ford,wagon,2018,clean vehicle,10282,black,virginia
42500,ford,door,2017,clean vehicle,85278,white,illinois
33000,ford,explorer,2018,clean vehicle,7258,black,pennsylvania
10200,ford,escape,2018,clean vehicle,93350,black,pennsylvania
25600,ford,explorer,2019,clean vehicle,37166,gray,north carolina
16300,ford,f-150,2018,clean vehicle,69480,white,texas
26500,ford,door,2016,clean vehicle,34679,white,illinois
36500,ford,f-150,2018,clean vehicle,24151,red,pennsylvania
25900,ford,explorer,2019,clean vehicle,32796,white,north carolina
22500,ford,door,2016,clean vehicle,67979,black,illinois
29000,ford,f-150,2018,clean vehicle,18690,white,pennsylvania
825,ford,door,2012,salvage insurance,78072,white,pennsylvania
10500,ford,door,2016,clean vehicle,54251,red,illinois
32000,ford,f-150,2018,clean vehicle,32262,white,pennsylvania
27700,ford,f-650,2015,clean vehicle,92358,white,texas
4000,ford,door,2015,clean vehicle,90740,red,illinois
38800,ford,f-150,2018,clean vehicle,35225,black,pennsylvania
26200,ford,f-650,2015,clean vehicle,129063,white,texas
19500,ford,wagon,2018,clean vehicle,49985,white,wisconsin
11700,ford,escape,2015,clean vehicle,52340,black,illinois
34000,ford,f-150,2018,clean vehicle,21406,black,pennsylvania
38600,ford,srw,2019,clean vehicle,16619,white,florida
21500,ford,door,2015,clean vehicle,41293,black,illinois
38500,ford,f-150,2018,clean vehicle,37053,black,pennsylvania
38500,ford,f-150,2018,clean vehicle,34532,black,pennsylvania
12000,ford,taurus,2017,clean vehicle,13328,blue,missouri
30500,ford,f-150,2018,clean vehicle,56836,off-white,pennsylvania
11300,ford,door,2016,clean vehicle,48080,orange,missouri
29500,ford,f-150,2018,clean vehicle,12271,gray,pennsylvania
16100,ford,expedition,2014,clean vehicle,97318,white,missouri
32500,ford,f-150,2018,clean vehicle,12717,red,pennsylvania
29000,ford,mustang,2019,clean vehicle,12764,black,texas
30000,ford,f-150,2018,clean vehicle,19951,red,pennsylvania
26000,ford,explorer,2019,clean vehicle,32458,white,north carolina
26000,ford,f-150,2018,clean vehicle,21616,gray,pennsylvania
18500,ford,escape,2019,clean vehicle,17755,blue,north carolina
12000,ford,door,2017,clean vehicle,73846,gray,texas
30000,ford,f-150,2018,clean vehicle,15771,blue,pennsylvania
14700,ford,escape,2019,clean vehicle,29168,silver,north carolina
25000,ford,door,2017,clean vehicle,159182,red,texas
26550,ford,f-150,2018,clean vehicle,15296,white,pennsylvania
27000,ford,explorer,2019,clean vehicle,30476,white,north carolina
34000,ford,door,2016,clean vehicle,131754,white,texas
27500,ford,f-150,2018,clean vehicle,26095,gray,pennsylvania
25500,ford,f-150,2018,clean vehicle,22107,gray,pennsylvania
13500,ford,ecosport,2019,clean vehicle,31207,brown,north carolina
4000,ford,door,2015,clean vehicle,112810,gray,texas
25700,ford,f-150,2018,clean vehicle,19058,white,pennsylvania
29000,ford,door,2015,clean vehicle,109137,white,texas
30500,ford,f-150,2018,clean vehicle,24058,black,pennsylvania
30000,ford,f-150,2018,clean vehicle,6967,black,pennsylvania
9000,ford,door,2014,clean vehicle,118340,gray,texas
19000,ford,f-150,2018,clean vehicle,36145,white,pennsylvania
25800,ford,explorer,2019,clean vehicle,33942,silver,north carolina
26500,ford,f-150,2018,clean vehicle,38868,gray,pennsylvania
29300,ford,explorer,2019,clean vehicle,36190,red,north carolina
6300,ford,fiesta,2018,clean vehicle,37177,black,pennsylvania
25400,ford,explorer,2019,clean vehicle,39267,white,north carolina
26000,ford,f-150,2018,clean vehicle,33350,gray,pennsylvania
7000,ford,focus,2017,clean vehicle,57889,black,north carolina
25900,ford,f-150,2018,clean vehicle,34081,red,pennsylvania
9700,ford,fiesta,2019,clean vehicle,26821,gray,north carolina
27000,ford,f-150,2018,clean vehicle,40577,black,pennsylvania
9100,ford,fiesta,2019,clean vehicle,52355,black,north carolina
28000,ford,f-150,2018,clean vehicle,30620,red,pennsylvania
25700,ford,flex,2019,clean vehicle,22019,black,north carolina
27500,ford,f-150,2018,clean vehicle,36742,black,pennsylvania
9400,ford,fiesta,2019,clean vehicle,32473,white,north carolina
25500,ford,f-150,2018,clean vehicle,43406,blue,pennsylvania
20500,ford,flex,2019,clean vehicle,34696,white,north carolina
21500,ford,f-150,2018,clean vehicle,43519,gray,pennsylvania
12800,ford,hybrid,2019,clean vehicle,37716,gray,north carolina
23900,ford,f-150,2018,clean vehicle,41627,white,pennsylvania
9400,ford,fiesta,2019,clean vehicle,29986,gray,north carolina
26900,ford,f-150,2018,clean vehicle,41496,silver,pennsylvania
25500,ford,flex,2019,clean vehicle,20613,gray,north carolina
27000,ford,f-150,2018,clean vehicle,33475,blue,pennsylvania
9300,ford,fiesta,2019,clean vehicle,32305,silver,north carolina
14400,ford,fusion,2018,clean vehicle,38148,black,pennsylvania
19000,ford,flex,2019,clean vehicle,39976,red,north carolina
14000,ford,fusion,2018,clean vehicle,50513,white,pennsylvania
13600,ford,fusion,2019,clean vehicle,31408,gray,north carolina
19200,ford,transit,2018,clean vehicle,41351,white,pennsylvania
13600,ford,fusion,2019,clean vehicle,32038,red,north carolina
18600,ford,transit,2018,clean vehicle,38279,white,pennsylvania
13700,ford,fusion,2019,clean vehicle,30471,red,north carolina
18200,ford,transit,2018,clean vehicle,41569,white,pennsylvania
13800,ford,fusion,2019,clean vehicle,31142,silver,north carolina
22000,ford,wagon,2018,clean vehicle,31598,black,pennsylvania
13700,ford,fusion,2019,clean vehicle,31380,silver,north carolina
28000,ford,wagon,2018,clean vehicle,22179,black,pennsylvania
13800,ford,fusion,2019,clean vehicle,29266,white,north carolina
18600,ford,transit,2018,clean vehicle,42156,white,pennsylvania
13700,ford,fusion,2019,clean vehicle,30875,red,north carolina
13700,ford,fusion,2019,clean vehicle,30609,silver,north carolina
13800,ford,fusion,2019,clean vehicle,29508,silver,north carolina
17700,ford,hybrid,2019,clean vehicle,12837,gray,north carolina
13900,ford,fusion,2019,clean vehicle,29633,white,north carolina
13900,ford,fusion,2019,clean vehicle,27461,no_color,north carolina
50500,ford,f-650,2018,clean vehicle,74961,white,pennsylvania
13600,ford,fusion,2019,clean vehicle,32154,gray,north carolina
55000,ford,srw,2018,clean vehicle,37245,black,pennsylvania
13800,ford,fusion,2019,clean vehicle,29345,white,north carolina
56000,ford,srw,2018,clean vehicle,25371,black,pennsylvania
13800,ford,fusion,2019,clean vehicle,30054,silver,north carolina
45800,ford,srw,2018,clean vehicle,11173,white,pennsylvania
13800,ford,fusion,2019,clean vehicle,30902,no_color,north carolina
5500,nissan,sentra,2018,clean vehicle,31231,silver,north carolina
14400,nissan,altima,2020,clean vehicle,10728,gray,arizona
11450,nissan,sport,2018,clean vehicle,35374,white,florida
11000,nissan,sport,2018,clean vehicle,36715,black,florida
11450,nissan,sport,2018,clean vehicle,33437,red,florida
11000,nissan,sport,2018,clean vehicle,36788,black,florida
11200,nissan,sport,2018,clean vehicle,35491,black,florida
11400,nissan,sport,2018,clean vehicle,33644,black,florida
11450,nissan,sport,2018,clean vehicle,35831,gray,florida
11050,nissan,sport,2018,clean vehicle,35050,gray,florida
11400,nissan,sport,2018,clean vehicle,34924,gray,florida
11050,nissan,sport,2018,clean vehicle,34962,silver,florida
10850,nissan,sport,2018,clean vehicle,39985,gray,florida
10900,nissan,sport,2018,clean vehicle,38816,red,florida
10450,nissan,sport,2018,clean vehicle,41579,red,florida
10800,nissan,sport,2018,clean vehicle,40455,gray,florida
10850,nissan,sport,2018,clean vehicle,39996,white,florida
10800,nissan,sport,2018,clean vehicle,41077,black,florida
10850,nissan,sport,2018,clean vehicle,39183,gray,florida
10800,nissan,sport,2018,clean vehicle,40478,black,florida
10900,nissan,sport,2018,clean vehicle,38806,white,florida
10400,nissan,sport,2018,clean vehicle,45331,blue,florida
10500,nissan,sport,2018,clean vehicle,43531,blue,florida
10800,nissan,sport,2018,clean vehicle,41033,silver,florida
10800,nissan,sport,2018,clean vehicle,40332,gray,florida
11200,nissan,frontier,2019,clean vehicle,22319,silver,arizona
11100,nissan,rogue,2019,clean vehicle,22305,blue,arizona
12200,nissan,maxima,2019,clean vehicle,36996,black,arizona
4000,nissan,sentra,2019,clean vehicle,1,black,arizona
9000,nissan,versa,2019,clean vehicle,27611,gray,arizona
14900,nissan,rogue,2019,clean vehicle,26516,silver,arizona
4600,nissan,rogue,2019,clean vehicle,31397,blue,arizona
6400,nissan,versa,2019,clean vehicle,18300,red,arizona
10400,nissan,note,2019,clean vehicle,26743,white,arizona
7800,nissan,versa,2019,clean vehicle,15832,black,arizona
12300,nissan,sport,2019,clean vehicle,31939,white,arizona
10900,nissan,sentra,2019,clean vehicle,31037,gray,arizona
8500,nissan,versa,2019,clean vehicle,22521,white,arizona
7300,nissan,versa,2019,clean vehicle,31335,white,arizona
5900,nissan,versa,2019,clean vehicle,28315,red,arizona
20000,nissan,armada,2017,clean vehicle,83437,white,texas
11200,nissan,altima,2018,clean vehicle,42250,blue,wisconsin
14400,nissan,rogue,2018,clean vehicle,45732,black,wisconsin
16500,nissan,pathfinder,2018,clean vehicle,49185,white,wisconsin
13400,nissan,rogue,2017,clean vehicle,45826,silver,wisconsin
12500,nissan,door,2017,clean vehicle,36844,white,wisconsin
6500,nissan,door,2013,clean vehicle,104343,gray,illinois
19800,nissan,pathfinder,2018,clean vehicle,34138,white,florida
8800,nissan,versa,2018,clean vehicle,34761,white,florida
12800,nissan,rogue,2018,clean vehicle,32656,blue,florida
8800,nissan,versa,2018,clean vehicle,34837,red,florida
3500,nissan,altima,2019,clean vehicle,30099,white,missouri
750,nissan,sentra,2018,clean vehicle,37088,gray,missouri
10800,nissan,door,2017,clean vehicle,41729,blue,florida
22300,nissan,titan,2017,clean vehicle,17195,white,texas
8300,nissan,sedan,2018,clean vehicle,43064,gray,california
8300,nissan,sedan,2018,clean vehicle,47510,gray,california
8000,nissan,sedan,2018,clean vehicle,52571,gray,california
15200,nissan,frontier,2018,clean vehicle,12129,black,alabama
6700,nissan,sedan,2017,clean vehicle,62280,white,california
7500,nissan,door,2017,clean vehicle,74859,gray,connecticut
10500,nissan,door,2017,clean vehicle,59508,black,connecticut
8400,nissan,juke,2017,clean vehicle,58529,white,connecticut
7000,nissan,door,2015,salvage insurance,24396,black,florida
25500,nissan,armada,2020,clean vehicle,10317,black,california
4100,nissan,door,2017,salvage insurance,37619,black,florida
13900,nissan,altima,2020,clean vehicle,15160,black,california
1900,nissan,door,2015,salvage insurance,91898,black,florida
14700,nissan,pathfinder,2017,clean vehicle,31198,white,connecticut
1900,nissan,door,2013,salvage insurance,144015,blue,ohio
18800,nissan,titan,2017,clean vehicle,15621,white,missouri
7800,nissan,versa,2018,clean vehicle,54815,red,california
13500,nissan,door,2016,clean vehicle,53011,red,louisiana
8000,nissan,versa,2018,clean vehicle,56255,silver,california
3300,nissan,door,2013,clean vehicle,100225,gray,louisiana
7200,nissan,sentra,2017,clean vehicle,54117,silver,connecticut
8000,nissan,door,2017,clean vehicle,54119,gray,california
1280,nissan,door,2012,salvage insurance,162176,black,indiana
14000,nissan,rogue,2018,clean vehicle,37655,white,florida
3500,nissan,door,2015,clean vehicle,101178,gray,california
600,nissan,door,2012,salvage insurance,206142,silver,kansas
12500,nissan,sport,2018,clean vehicle,43187,gray,california
5800,nissan,door,2013,salvage insurance,105590,gray,texas
8000,nissan,versa,2018,clean vehicle,53903,gray,california
2200,nissan,door,2015,salvage insurance,73382,tan,texas
8300,nissan,versa,2018,clean vehicle,48977,white,california
7500,nissan,door,2016,clean vehicle,77504,blue,missouri
8000,nissan,versa,2018,clean vehicle,50871,blue,california
3500,nissan,door,2012,clean vehicle,107734,silver,missouri
8000,nissan,versa,2018,clean vehicle,53098,white,california
2000,nissan,door,2012,salvage insurance,159990,burgundy,oklahoma
7800,nissan,versa,2018,clean vehicle,51552,red,california
8000,nissan,versa,2018,clean vehicle,54692,white,california
18500,nissan,frontier,2019,clean vehicle,18611,white,california
8000,nissan,versa,2018,clean vehicle,51654,blue,california
18300,nissan,frontier,2019,clean vehicle,24046,white,california
7500,nissan,versa,2018,clean vehicle,65184,red,california
29800,nissan,armada,2019,clean vehicle,37398,blue,california
21100,nissan,rogue,2020,clean vehicle,19597,silver,south carolina
16200,nissan,rogue,2019,clean vehicle,34122,silver,california
6998,nissan,doors,2015,clean vehicle,43651,super black,vermont
14700,nissan,rogue,2020,clean vehicle,15387,gray,pennsylvania
19000,nissan,cargo,2020,clean vehicle,264,black,california
7500,nissan,door,2016,clean vehicle,58126,black,texas
7998,nissan,doors,2015,clean vehicle,62921,cayenne red,vermont
10999,nissan,doors,2015,clean vehicle,43279,super black,massachusetts
2900,nissan,door,2012,salvage insurance,117844,gray,north carolina
8495,nissan,doors,2015,clean vehicle,45043,morningsky blue,new hampshire
19925,nissan,murano,2016,clean vehicle,42837,gray,alabama
9500,nissan,sentra,2018,clean vehicle,42782,black,new jersey
12750,nissan,doors,2015,clean vehicle,24629,pearl white,massachusetts
22800,nissan,door,2015,clean vehicle,35902,blue,alabama
11621,nissan,doors,2015,clean vehicle,12840,glacier white,rhode island
11590,nissan,doors,2015,clean vehicle,63933,cayenne red,new hampshire
4700,nissan,door,2012,clean vehicle,100079,black,alabama
11390,nissan,doors,2015,clean vehicle,37953,super black,new york
14500,nissan,rogue,2017,clean vehicle,8677,blue,tennessee
12000,nissan,rogue,2020,clean vehicle,11583,blue,ohio
15000,nissan,altima,2020,clean vehicle,14320,blue,ohio
7500,nissan,door,2016,clean vehicle,19723,black,georgia
28000,nissan,armada,2018,clean vehicle,29554,gray,pennsylvania
17500,nissan,maxima,2018,clean vehicle,39309,black,pennsylvania
18000,nissan,maxima,2018,clean vehicle,34951,silver,pennsylvania
13200,nissan,sport,2018,clean vehicle,35870,black,pennsylvania
17000,nissan,altima,2018,clean vehicle,44423,gray,texas
6700,nissan,xterra,2012,clean vehicle,92982,black,georgia
23300,nissan,murano,2018,clean vehicle,36844,white,texas
26800,nissan,titan,2018,clean vehicle,33605,white,new mexico
18200,nissan,sport,2018,clean vehicle,28009,black,tennessee
18700,nissan,rogue,2018,clean vehicle,41366,silver,virginia
12900,nissan,door,2016,clean vehicle,98354,red,new jersey
16000,nissan,rogue,2018,clean vehicle,39598,no_color,virginia
19400,nissan,rogue,2020,clean vehicle,21009,black,minnesota
10900,nissan,sentra,2018,clean vehicle,28880,silver,tennessee
15800,nissan,sport,2018,clean vehicle,28626,black,virginia
19800,nissan,rogue,2020,clean vehicle,14850,silver,minnesota
19000,nissan,rogue,2018,clean vehicle,41096,black,virginia
18000,nissan,rogue,2020,clean vehicle,12748,black,minnesota
19800,nissan,rogue,2020,clean vehicle,14531,blue,minnesota
19700,nissan,rogue,2020,clean vehicle,15931,black,minnesota
20100,nissan,rogue,2020,clean vehicle,10875,blue,minnesota
19700,nissan,frontier,2019,clean vehicle,31172,silver,minnesota
